order_no,order_date_time,user_id,product_id,amount,discount_amount,created_by
2445,04/13/2026 21:30:58,2349,1392,761.86,76.186,1006
2446,04/13/2026 22:04:47,2350,1131,338.14,0,1002
2447,04/13/2026 23:55:23,2351,1392,761.86,76.186,1983
2448,04/13/2026 23:55:28,2352,1391,761.86,76.186,1009
2449,04/14/2026 01:26:56,2353,1335,1694.07,0,1002
2450,04/14/2026 02:38:41,2354,1391,761.86,0,1983
2451,04/14/2026 12:42:54,2355,1392,761.86,76.186,1006
2452,04/14/2026 12:46:20,2356,1392,761.86,76.186,1006
2453,04/14/2026 12:49:01,2357,1392,761.86,76.186,1006
2454,04/14/2026 12:50:24,2358,1392,761.86,76.186,1006
2455,04/14/2026 13:53:55,2359,1391,761.86,76.186,1006
2456,04/14/2026 13:59:15,2360,1391,761.86,76.186,1006
2457,04/14/2026 15:05:58,2361,1391,761.86,76.186,1006
2458,04/14/2026 15:07:44,2362,1391,761.86,76.186,1006
2459,04/14/2026 15:09:23,2363,1391,761.86,76.186,1006
2460,04/14/2026 15:10:59,2363,1392,761.86,76.186,1006
2461,04/14/2026 16:29:33,2364,1258,931.36,0,1964
2462,04/14/2026 18:37:07,2365,1131,338.14,0,1964
2463,04/14/2026 20:40:08,2366,1169,422.88,0,1964
2464,04/14/2026 21:31:05,2367,1124,253.39,0,1964
2465,04/14/2026 23:12:32,2368,1137,422.88,0,1009
2466,04/14/2026 23:53:40,2369,1391,761.86,76.186,1983
2467,04/15/2026 01:07:29,2368,1153,338.14,0,1002
2468,04/15/2026 01:11:42,2370,1392,761.86,76.186,1002
2469,04/15/2026 01:49:15,2371,1391,761.86,0,1983
2470,04/15/2026 02:31:32,2372,1392,761.86,0,1002
2471,04/15/2026 03:06:26,2373,1391,761.86,0,1002
2472,04/15/2026 03:07:28,2374,1391,761.86,76.186,1009
2473,04/15/2026 03:07:47,2375,1391,761.86,76.186,1983
2474,04/15/2026 10:27:16,2376,1392,761.86,0,1003
2475,04/15/2026 12:13:04,2377,1391,761.86,0,1003
2476,04/15/2026 13:13:47,2378,1391,761.86,76.186,1003
2477,04/15/2026 13:16:36,2379,1391,761.86,76.186,1003
2478,04/15/2026 13:57:35,2380,1391,761.86,76.186,1003
2479,04/15/2026 14:38:19,2381,1391,761.86,0,1006
2480,04/15/2026 14:41:26,2382,1392,761.86,76.186,1964
2481,04/15/2026 14:57:54,2383,1392,761.86,76.186,1006
2482,04/15/2026 15:03:27,2384,1391,761.86,76.186,1964
2483,04/15/2026 15:07:27,2385,1392,761.86,76.186,1006
2484,04/15/2026 15:07:58,2384,1392,761.86,76.186,1964
2485,04/15/2026 15:26:42,2386,1392,761.86,0,1006
2486,04/15/2026 20:00:09,2387,1164,422.88,0,1006
2487,04/15/2026 21:06:15,2388,1132,338.14,0,1006
2488,04/15/2026 22:14:56,2389,1165,422.88,0,1964
2489,04/16/2026 04:46:11,2390,1116,253.39,0,1009
2490,04/16/2026 12:56:01,2391,1391,761.86,76.186,1004
2491,04/16/2026 13:53:22,2392,1392,761.86,76.186,1006
2492,04/16/2026 14:31:40,2393,1191,677.12,0,1964
2493,04/16/2026 14:37:07,2394,1191,677.12,0,1006
2494,04/16/2026 15:18:41,2395,1391,761.86,0,1006
2495,04/16/2026 20:06:33,2396,1165,422.88,0,1006
2496,04/16/2026 21:20:30,2397,1357,1270.34,127.034,1964
2497,04/16/2026 21:34:04,2398,1392,761.86,76.186,1006
2498,04/16/2026 21:35:18,2399,1392,761.86,0,1006
2499,04/16/2026 21:59:51,2400,1214,422.88,0,1964
2500,04/16/2026 22:31:35,2401,1298,931.36,0,1002
2501,04/17/2026 00:14:00,2402,1391,761.86,76.186,1002
2502,04/17/2026 00:14:27,2403,1391,761.86,76.186,1009
2503,04/17/2026 00:41:37,2404,1392,761.86,76.186,1002
2504,04/17/2026 00:51:11,2405,1392,761.86,76.186,1009
2505,04/17/2026 00:55:24,2406,1392,761.86,76.186,1983
2506,04/17/2026 01:01:06,2407,1392,761.86,76.186,1983
2507,04/17/2026 01:05:49,2408,1392,761.86,76.186,1983
2508,04/17/2026 01:10:58,2409,1392,761.86,76.186,1983
2509,04/17/2026 01:51:53,2410,1392,761.86,76.186,1983
2510,04/17/2026 05:47:26,2411,1113,253.39,0,1009
2511,04/17/2026 11:53:56,2412,1392,761.86,76.186,1004
2512,04/17/2026 13:32:49,2413,1392,761.86,0,1006
2513,04/17/2026 13:49:05,2414,1391,761.86,0,1006
2514,04/17/2026 13:50:11,2415,1392,761.86,0,1006
2515,04/17/2026 14:50:39,2416,1391,761.86,76.186,1006
2516,04/17/2026 16:03:33,2417,1391,761.86,0,1006
2517,04/17/2026 16:03:37,2418,1391,761.86,0,1964
2518,04/17/2026 17:11:11,2419,1131,338.14,0,1964
2519,04/17/2026 19:45:55,2420,1322,1270.34,254.068,1964
2520,04/17/2026 21:24:40,2421,1353,1016.1,101.61,1964
2521,04/17/2026 23:48:47,2422,1391,761.86,76.186,1009
2522,04/17/2026 23:57:08,2423,1219,507.63,0,1002
2523,04/18/2026 02:19:13,2424,1353,1016.1,0,1983
2524,04/18/2026 10:52:25,2425,1391,761.86,0,1005
2525,04/18/2026 12:33:41,2426,1159,422.88,0,1006
2526,04/18/2026 13:39:40,2427,1391,761.86,0,1005
2527,04/18/2026 14:50:57,2428,1392,761.86,0,1006
2528,04/18/2026 15:10:52,2429,1391,761.86,76.186,1006
2529,04/18/2026 18:03:34,2430,1298,931.36,0,1964
2530,04/18/2026 18:18:22,2431,1280,677.12,0,1006
2531,04/18/2026 20:19:55,2432,1173,507.63,25.3815,1006
2532,04/18/2026 20:43:58,2433,1267,1270.34,0,1964
2533,04/18/2026 21:53:16,2434,1141,422.88,0,1964
2534,04/18/2026 21:59:36,2435,1141,422.88,0,1964
2535,04/18/2026 22:04:29,2436,1137,422.88,0,1964
2536,04/18/2026 23:40:21,2437,1008,507.63,50.763,1002
2537,04/18/2026 23:44:49,2438,1008,507.63,0,1009
2538,04/19/2026 00:05:16,2439,1391,761.86,0,1983
2539,04/19/2026 00:10:03,2440,1008,507.63,0,1002
2540,04/19/2026 00:23:46,2441,1114,253.39,0,1009
2541,04/19/2026 00:24:25,2442,1114,253.39,0,1983
2542,04/19/2026 02:05:34,2443,1391,761.86,0,1983
2543,04/19/2026 02:07:41,2444,1294,846.61,0,1009
2544,04/19/2026 02:18:36,2445,1056,1270.34,0,1983
2545,04/19/2026 02:28:31,2446,1392,761.86,0,1002
2546,04/19/2026 02:30:05,2447,1130,338.14,0,1009
2547,04/19/2026 05:37:19,2448,1392,761.86,0,1002
2548,04/19/2026 08:25:04,2449,1122,253.39,0,1005
2549,04/19/2026 08:48:27,2450,1270,1694.07,338.814,1005
2550,04/19/2026 08:57:41,2451,1173,507.63,0,1005
2551,04/19/2026 09:18:36,2452,1193,677.12,0,1005
2552,04/19/2026 11:27:10,2453,1392,761.86,0,1005
2553,04/19/2026 11:30:12,2454,1392,761.86,0,1005
2554,04/19/2026 11:32:58,2455,1392,761.86,0,1005
2555,04/19/2026 11:36:30,2456,1392,761.86,0,1005
2556,04/19/2026 11:39:33,2457,1391,761.86,0,1005
2557,04/19/2026 11:41:14,2458,1391,761.86,0,1005
2558,04/19/2026 11:43:10,2459,1392,761.86,0,1005
2559,04/19/2026 11:47:48,2460,1392,761.86,0,1005
2560,04/19/2026 14:47:43,2461,1391,761.86,76.186,1006
2561,04/19/2026 15:04:26,2462,1391,761.86,76.186,1006
2562,04/19/2026 20:33:58,2463,1178,507.63,25.3815,1006
2563,04/19/2026 21:10:34,2464,1129,338.14,0,1006
2564,04/19/2026 22:08:48,2465,1131,338.14,0,1006
2565,04/19/2026 22:10:36,2466,1131,338.14,0,1006
2566,04/19/2026 23:24:36,2467,1391,761.86,0,1983
2567,04/19/2026 23:25:17,2468,1391,761.86,0,1006
2568,04/19/2026 23:46:41,2469,1138,422.88,0,1983
2569,04/19/2026 23:56:27,2470,1008,507.63,0,1983
2570,04/20/2026 00:51:17,2471,1360,1270.34,0,1983
2571,04/20/2026 01:09:20,2472,1392,761.86,76.186,1983
2572,04/20/2026 01:16:06,2473,1008,507.63,0,1983
2573,04/20/2026 01:27:56,2474,1008,507.63,0,1983
2574,04/20/2026 01:42:22,2475,1008,507.63,0,1983
2575,04/20/2026 01:49:47,2476,1008,507.63,0,1983
2576,04/20/2026 02:10:47,2477,1008,507.63,0,1983
2577,04/20/2026 04:55:19,2478,1391,761.86,76.186,1983
2578,04/20/2026 18:16:03,2479,1131,338.14,0,1009
2579,04/20/2026 18:16:59,2480,1131,338.14,0,1009
2580,04/20/2026 20:41:58,2481,1135,338.14,0,1009
2581,04/21/2026 01:40:06,2482,1391,761.86,76.186,1964
2582,04/21/2026 01:41:04,2483,1392,761.86,76.186,1003
2583,04/21/2026 01:41:34,2484,1392,761.86,76.186,1983
2584,04/21/2026 01:55:33,2485,1165,422.88,0,1003
2585,04/21/2026 01:56:24,2486,1165,422.88,0,1964
2586,04/21/2026 03:31:47,2487,1294,846.61,84.661,1964
2587,04/21/2026 03:39:27,2488,1319,1270.34,254.068,1983
2588,04/21/2026 04:09:21,2489,1391,761.86,0,1003
2589,04/21/2026 05:49:40,2490,1150,1694.07,0,1964
2590,04/21/2026 05:50:27,2491,1150,1694.07,0,1003
2591,04/21/2026 05:53:02,2492,1150,1694.07,0,1983
2592,04/21/2026 05:55:27,2493,1150,1694.07,0,1983
2593,04/21/2026 14:16:55,2494,1392,761.86,0,1009
2594,04/21/2026 14:28:26,2495,1191,677.12,0,1006
2595,04/21/2026 15:01:36,2496,1106,253.39,0,1009
2596,04/21/2026 15:13:03,2497,1391,761.86,0,1006
2597,04/21/2026 15:19:29,2498,1391,761.86,0,1006
2598,04/21/2026 15:30:26,2499,1392,761.86,0,1006
2599,04/21/2026 15:37:29,2497,1392,761.86,76.186,1009
2600,04/21/2026 15:38:18,2497,1392,761.86,76.186,1009
2601,04/21/2026 17:39:18,2500,1175,507.63,0,1009
2602,04/21/2026 18:02:42,2501,1131,338.14,0,1006
2603,04/21/2026 21:50:13,2502,1294,846.61,84.661,1006
2604,04/21/2026 23:26:19,2503,1392,761.86,76.186,1003
2605,04/21/2026 23:27:21,2504,1392,761.86,76.186,1964
2606,04/22/2026 01:21:26,2505,1391,761.86,0,1964
2607,04/22/2026 01:28:26,2506,1124,253.39,0,1003
2608,04/22/2026 05:10:09,2507,1391,761.86,0,1003
2609,04/22/2026 11:18:57,2508,1131,338.14,0,1005
2610,04/22/2026 11:23:42,2509,1131,338.14,0,1005
2611,04/22/2026 11:28:08,2510,1131,338.14,0,1005
2612,04/22/2026 11:35:46,2511,1131,338.14,0,1005
2613,04/22/2026 11:38:30,2510,1131,338.14,0,1005
2614,04/22/2026 11:41:16,2512,1131,338.14,0,1005
2615,04/22/2026 11:45:01,2513,1131,338.14,0,1005
2616,04/22/2026 11:50:06,2514,1131,338.14,0,1005
2617,04/22/2026 11:53:31,2515,1131,338.14,0,1005
2618,04/22/2026 14:25:19,2516,1392,761.86,76.186,1006
2619,04/22/2026 14:48:08,2517,1391,761.86,0,1006
2620,04/22/2026 15:01:22,2518,1391,761.86,76.186,1006
2621,04/22/2026 15:09:40,2519,1392,761.86,0,1006
2622,04/22/2026 15:38:21,2520,1392,761.86,76.186,1006
2623,04/22/2026 15:41:09,2521,1392,761.86,76.186,1006
2624,04/22/2026 15:42:49,2522,1392,761.86,76.186,1006
2625,04/22/2026 22:54:48,2523,1165,422.88,0,1964
2626,04/22/2026 22:55:02,2524,1165,422.88,0,1003
2627,04/22/2026 23:57:30,2525,1391,761.86,0,1964
2628,04/23/2026 00:24:11,2526,1392,761.86,76.186,1983
2629,04/23/2026 02:40:33,2527,1105,253.39,0,1003
2630,04/23/2026 02:44:04,2528,1288,846.61,0,1983
2631,04/23/2026 05:23:15,2529,1391,761.86,0,1964
2632,04/23/2026 10:00:45,2530,1165,422.88,0,1005
2633,04/23/2026 15:08:18,2531,1392,761.86,76.186,1006
2634,04/23/2026 15:16:35,2532,1391,761.86,76.186,1006
2635,04/23/2026 15:37:03,2533,1392,761.86,76.186,1006
2636,04/23/2026 15:46:26,2534,1392,761.86,0,1006
2637,04/23/2026 15:53:38,2535,1391,761.86,76.186,1009
2638,04/23/2026 16:26:01,2536,1392,761.86,0,1009
2639,04/23/2026 16:27:24,2536,1392,761.86,0,1009
2640,04/23/2026 17:06:23,2537,1392,761.86,0,1006
2641,04/23/2026 18:45:30,2538,1131,338.14,0,1009
2642,04/23/2026 18:50:27,2539,1131,338.14,0,1009
2643,04/23/2026 20:01:05,2540,1110,253.39,0,1006
2644,04/23/2026 20:39:58,2541,1008,507.63,0,1006
2645,04/23/2026 20:59:18,2542,1131,338.14,0,1009
2646,04/23/2026 21:11:40,2543,1008,507.63,0,1006
2647,04/23/2026 21:25:41,2544,1008,507.63,50.763,1009
2648,04/23/2026 21:26:21,2545,1008,507.63,0,1006
2649,04/23/2026 21:39:40,2546,1165,422.88,0,1009
2650,04/23/2026 22:04:14,2547,1131,338.14,0,1009
2651,04/23/2026 22:09:23,2548,1008,507.63,50.763,1009
2652,04/24/2026 01:19:01,2549,1392,761.86,76.186,1964
2653,04/24/2026 01:25:16,2550,1392,761.86,76.186,1964
2654,04/24/2026 01:25:16,2551,1391,761.86,76.186,1003
2655,04/24/2026 01:52:26,2552,1165,422.88,0,1003
2656,04/24/2026 02:08:12,2553,1392,761.86,76.186,1983
2657,04/24/2026 02:33:21,2554,1165,422.88,0,1983
2658,04/24/2026 02:50:11,2555,1391,761.86,76.186,1983
2659,04/24/2026 02:50:48,2556,1391,761.86,76.186,1003
2660,04/24/2026 02:51:05,2557,1392,761.86,76.186,1964
2661,04/24/2026 02:53:33,2558,1391,761.86,76.186,1003
2662,04/24/2026 02:54:35,2559,1391,761.86,76.186,1983
2663,04/24/2026 03:08:39,2560,1292,846.61,0,1003
2664,04/24/2026 03:28:00,2561,1391,761.86,76.186,1964
2665,04/24/2026 03:28:08,2562,1392,761.86,76.186,1003
2666,04/24/2026 04:01:21,2563,1391,761.86,76.186,1964
2667,04/24/2026 04:24:45,2564,1392,761.86,76.186,1983
2668,04/24/2026 04:28:47,2565,1392,761.86,76.186,1983
2669,04/24/2026 04:36:57,2566,1392,761.86,0,1003
2670,04/24/2026 04:42:02,2567,1392,761.86,0,1983
2671,04/24/2026 05:09:35,2568,1391,761.86,0,1964
2672,04/24/2026 05:10:28,2569,1392,761.86,0,1003
2673,04/24/2026 12:14:52,2570,1392,761.86,0,1005
2674,04/24/2026 13:22:05,2571,1392,761.86,0,1005
2675,04/24/2026 14:49:50,2572,1392,761.86,0,1006
2676,04/24/2026 14:58:30,2573,1391,761.86,76.186,1006
2677,04/24/2026 15:02:46,2574,1392,761.86,0,1006
2678,04/24/2026 15:14:27,2575,1391,761.86,76.186,1006
2679,04/24/2026 15:16:57,2576,1391,761.86,76.186,1006
2680,04/24/2026 15:22:49,2577,1391,761.86,0,1006
2681,04/24/2026 15:33:41,2578,1392,761.86,0,1006
2682,04/24/2026 20:49:27,2579,1294,846.61,84.661,1009
2683,04/24/2026 21:05:36,2580,1131,338.14,0,1006
2684,04/24/2026 21:24:55,2581,1131,338.14,0,1009
2685,04/24/2026 21:45:54,2582,1391,761.86,0,1006
2686,04/24/2026 21:46:23,2583,1050,1100.85,110.085,1009
2687,04/24/2026 21:55:47,2584,1119,253.39,0,1006
2688,04/24/2026 21:56:31,2585,1131,338.14,0,1009
2689,04/24/2026 22:04:43,2586,1131,338.14,0,1006
2690,04/24/2026 22:27:03,2587,1131,338.14,0,1983
2691,04/25/2026 00:00:16,2588,1391,761.86,0,1964
2692,04/25/2026 00:00:28,2589,1391,761.86,0,1983
2693,04/25/2026 00:02:53,2590,1391,761.86,0,1003
2694,04/25/2026 00:15:17,2591,1391,761.86,0,1964
2695,04/25/2026 00:26:51,2592,1392,761.86,0,1964
2696,04/25/2026 00:35:41,2593,1392,761.86,0,1003
2697,04/25/2026 00:42:09,2594,1392,761.86,0,1983
2698,04/25/2026 01:41:44,2595,1130,338.14,0,1003
2699,04/25/2026 01:51:11,2596,1392,761.86,0,1964
2700,04/25/2026 02:03:35,2597,1391,761.86,0,1003
2701,04/25/2026 03:05:23,2598,1391,761.86,76.186,1983
2702,04/25/2026 03:09:35,2599,1391,761.86,0,1003
2703,04/25/2026 03:22:50,2600,1391,761.86,0,1003
2704,04/25/2026 03:23:47,2601,1392,761.86,0,1964
2705,04/25/2026 03:30:45,2602,1038,1016.1,0,1003
2706,04/25/2026 03:30:45,2603,1038,1016.1,0,1964
2707,04/25/2026 03:50:24,2604,1392,761.86,76.186,1983
2708,04/25/2026 03:55:15,2605,1392,761.86,0,1983
2709,04/25/2026 04:10:22,2606,1391,761.86,0,1983
2710,04/25/2026 13:36:41,2607,1159,422.88,0,1006
2711,04/25/2026 14:38:42,2608,1392,761.86,0,1005
2712,04/25/2026 14:51:36,2609,1391,761.86,0,1009
2713,04/25/2026 14:58:40,2610,1391,761.86,76.186,1009
2714,04/25/2026 15:02:29,2611,1392,761.86,0,1006
2715,04/25/2026 15:07:54,2612,1391,761.86,76.186,1009
2716,04/25/2026 15:10:35,2613,1391,761.86,76.186,1009
2717,04/25/2026 15:11:54,2614,1392,761.86,0,1006
2718,04/25/2026 15:18:54,2615,1391,761.86,76.186,1006
2719,04/25/2026 15:37:23,2616,1392,761.86,0,1006
2720,04/25/2026 15:51:30,2617,1392,761.86,0,1006
2721,04/25/2026 17:44:32,2618,1131,338.14,0,1006
2722,04/25/2026 20:16:47,2619,1008,507.63,0,1006
2723,04/25/2026 20:26:03,2620,1008,507.63,50.763,1009
2724,04/25/2026 21:00:25,2621,1221,592.37,0,1009
2725,04/25/2026 21:31:59,2622,1050,1100.85,110.085,1009
2726,04/25/2026 21:33:52,2623,1050,1100.85,110.085,1009
2727,04/25/2026 21:51:58,2624,1137,422.88,0,1009
2728,04/25/2026 21:52:09,2625,1137,422.88,0,1006
2729,04/26/2026 00:55:28,2627,1392,761.86,76.186,1964
2730,04/26/2026 00:59:56,2628,1392,761.86,76.186,1983
2731,04/26/2026 03:12:00,2629,1392,761.86,76.186,1003
2732,04/26/2026 03:12:53,2626,1124,253.39,0,1964
2733,04/26/2026 03:25:05,2630,1300,931.36,0,1003
2734,04/26/2026 03:46:43,2631,1392,761.86,0,1983
2735,04/26/2026 05:10:19,2632,1391,761.86,0,1964
2736,04/26/2026 05:20:01,2633,1015,761.86,0,1003
2737,04/26/2026 14:46:37,2634,1391,761.86,76.186,1006
2738,04/26/2026 14:55:30,2635,1392,761.86,0,1006
2739,04/26/2026 15:05:58,2636,1392,761.86,0,1006
2740,04/26/2026 15:07:32,2637,1392,761.86,0,1006
2741,04/26/2026 15:16:49,2638,1392,761.86,0,1006
2742,04/26/2026 15:18:42,2639,1392,761.86,0,1006
2743,04/26/2026 15:20:17,2640,1392,761.86,0,1006
2744,04/26/2026 16:04:50,2641,1392,761.86,0,1006
2745,04/26/2026 16:06:40,2635,1392,761.86,0,1006
2746,04/26/2026 17:48:46,2642,1131,338.14,0,1006
2747,04/26/2026 19:30:36,2643,1126,338.14,0,1006
2748,04/26/2026 21:22:03,2644,1142,422.88,0,1006
2749,04/26/2026 21:43:17,2645,1132,338.14,0,1006
2750,04/26/2026 21:56:07,2646,1038,1016.1,101.61,1006
2751,04/26/2026 22:09:29,2647,1064,1355.08,135.508,1006
2752,04/26/2026 22:19:10,2648,1064,1355.08,135.508,1003
2753,04/26/2026 22:20:33,2649,1219,507.63,0,1964
2754,04/26/2026 22:29:13,2650,1392,761.86,76.186,1983
2755,04/26/2026 23:32:05,2651,1105,253.39,0,1003
2756,04/26/2026 23:57:48,2652,1391,761.86,0,1983
2757,04/27/2026 00:33:51,2653,1391,761.86,76.186,1003
2758,04/27/2026 00:34:19,2654,1391,761.86,0,1964
2759,04/27/2026 00:35:50,2655,1391,761.86,0,1983
2760,04/27/2026 00:36:53,2656,1391,761.86,0,1964
2761,04/27/2026 00:38:05,2657,1391,761.86,0,1003
2762,04/27/2026 00:41:02,2658,1391,761.86,0,1983
2763,04/27/2026 00:41:09,2659,1391,761.86,76.186,1964
2764,04/27/2026 01:07:32,2660,1226,592.37,0,1003
2765,04/27/2026 02:33:59,2661,1391,761.86,0,1003
2766,04/27/2026 02:34:21,2662,1064,1355.08,135.508,1983
2767,04/27/2026 02:34:29,2663,1064,1355.08,135.508,1964
2768,04/27/2026 03:05:09,2664,1391,761.86,76.186,1983
2769,04/27/2026 04:15:24,2665,1172,507.63,0,1964
2770,04/27/2026 04:24:35,2666,1064,1355.08,0,1003
2771,04/27/2026 05:13:34,2667,1391,761.86,76.186,1983
2772,04/27/2026 14:17:38,2668,1392,761.86,0,1005
2773,04/27/2026 15:54:43,2669,1392,761.86,0,1002
2774,04/27/2026 16:33:40,2670,1064,1355.08,0,1002
2775,04/27/2026 21:20:27,2671,1028,931.36,0,1005
2776,04/27/2026 21:22:22,2671,1028,931.36,0,1005
2777,04/27/2026 21:30:44,2671,1028,931.36,0,1005
2778,04/27/2026 22:02:31,2672,1294,846.61,0,1002
2779,04/27/2026 22:21:23,2673,1008,507.63,0,1983
2780,04/27/2026 22:31:51,2671,1218,507.63,0,1002
2781,04/27/2026 22:53:17,2674,1392,761.86,0,1003
2782,04/27/2026 23:02:52,2675,1008,507.63,0,1964
2783,04/27/2026 23:03:19,2676,1008,507.63,0,1003
2784,04/27/2026 23:07:33,2677,1008,507.63,0,1964
2785,04/28/2026 00:07:54,2678,1391,761.86,76.186,1006
2786,04/28/2026 01:06:03,2679,1165,422.88,0,1983
2787,04/28/2026 01:58:12,2680,1392,761.86,0,1003
2788,04/28/2026 02:03:31,2681,1391,761.86,0,1964
2789,04/28/2026 02:10:40,2682,1391,761.86,76.186,1003
2790,04/28/2026 02:14:33,2683,1391,761.86,0,1964
2791,04/28/2026 02:14:51,2684,1391,761.86,0,1983
2792,04/28/2026 02:22:37,2685,1392,761.86,0,1983
2793,04/28/2026 02:54:54,2686,1392,761.86,0,1003
2794,04/28/2026 02:54:58,2687,1392,761.86,0,1964
2795,04/28/2026 03:02:52,2688,1391,761.86,0,1003
2796,04/28/2026 04:13:24,2689,1158,422.88,0,1003
2797,04/28/2026 04:15:18,2690,1158,422.88,0,1964
2798,04/28/2026 04:16:33,2691,1158,422.88,0,1983
2799,04/28/2026 04:21:38,2692,1391,761.86,0,1003
2800,04/28/2026 11:21:59,2693,1391,761.86,152.372,1009
2801,04/28/2026 13:39:30,2694,1391,761.86,152.372,1009
2802,04/28/2026 14:54:21,2695,1392,761.86,0,1006
2803,04/28/2026 14:55:50,2696,1392,761.86,0,1006
2804,04/28/2026 15:01:37,2697,1277,592.37,29.6185,1006
2805,04/28/2026 15:21:57,2698,1391,761.86,152.372,1006
2806,04/28/2026 15:36:04,2699,1392,761.86,0,1006
2807,04/28/2026 16:01:18,2700,1134,338.14,0,1002
2808,04/28/2026 21:04:24,2701,1137,422.88,0,1006
2809,04/28/2026 21:24:21,2702,1391,761.86,0,1002
2810,04/28/2026 21:43:51,2703,1392,761.86,0,1002
2811,04/28/2026 21:54:49,2704,1392,761.86,76.186,1002
2812,04/28/2026 22:39:57,2705,1219,507.63,0,1964
2813,04/28/2026 22:42:47,2706,1151,253.39,0,1983
2814,04/28/2026 23:02:40,2707,1282,761.86,0,1964
2815,04/28/2026 23:02:55,2708,1282,761.86,0,1983
2816,04/29/2026 00:14:37,2709,1219,507.63,0,1964
2817,04/29/2026 00:15:46,2710,1165,422.88,0,1983
2818,04/29/2026 00:17:52,2711,1165,422.88,0,1964
2819,04/29/2026 00:22:10,2712,1165,422.88,0,1983
2820,04/29/2026 00:44:42,2713,1009,592.37,0,1964
2821,04/29/2026 00:48:59,2714,1394,2117.8,211.78,1983
2822,04/29/2026 01:03:40,2715,1009,592.37,0,1983
2823,04/29/2026 01:06:32,2713,1009,592.37,0,1964
2824,04/29/2026 01:56:59,2716,1038,1016.1,0,1964
2825,04/29/2026 02:33:15,2717,1391,761.86,0,1983
2826,04/29/2026 04:07:17,2718,1038,1016.1,101.61,1964
2827,04/29/2026 04:12:24,2719,1038,1016.1,101.61,1983
2828,04/29/2026 04:18:00,2720,1038,1016.1,0,1964
2829,04/29/2026 04:21:31,2721,1038,1016.1,0,1983
2830,04/29/2026 04:29:54,2722,1038,1016.1,0,1964
2831,04/29/2026 04:30:59,2723,1038,1016.1,0,1983
2832,04/29/2026 04:54:29,2724,1391,761.86,0,1964
2833,04/29/2026 06:12:12,2725,1391,761.86,76.186,1009
2834,04/29/2026 13:40:07,2726,1391,761.86,152.372,1009
2835,04/29/2026 13:40:49,2727,1391,761.86,152.372,1009
2836,04/29/2026 13:41:34,2728,1391,761.86,152.372,1009
2837,04/29/2026 14:39:52,2729,1391,761.86,0,1002
2838,04/29/2026 14:57:11,2730,1391,761.86,152.372,1006
2839,04/29/2026 15:03:24,2731,1391,761.86,0,1002
2840,04/29/2026 20:29:35,2732,1353,1016.1,0,1006
2841,04/29/2026 20:54:10,2733,1351,931.36,0,1005
2842,04/29/2026 21:53:48,2734,1130,338.14,0,1005
2843,04/30/2026 00:15:01,2735,1364,1270.34,0,1003
2844,04/30/2026 00:38:15,2736,1029,931.36,0,1003
2845,04/30/2026 02:53:01,2737,1088,2287.29,228.729,1003
2846,04/30/2026 02:56:21,2738,1088,2287.29,228.729,1003
2847,04/30/2026 05:51:48,2739,1392,761.86,0,1003
2848,04/30/2026 06:08:55,2740,1056,1270.34,127.034,1009
2849,04/30/2026 08:40:28,2741,1183,592.37,29.6185,1009
2850,04/30/2026 08:46:12,2742,1126,338.14,0,1009
2851,04/30/2026 09:56:29,2743,1152,253.39,0,1009
2852,04/30/2026 10:41:21,2744,1391,761.86,76.186,1003
2853,04/30/2026 14:57:58,2745,1392,761.86,152.372,1006
2854,04/30/2026 15:08:25,2746,1391,761.86,76.186,1006
2855,04/30/2026 15:18:27,2747,1015,761.86,0,1983
2856,04/30/2026 15:27:08,2748,1392,761.86,76.186,1006
2857,04/30/2026 17:51:39,2749,1131,338.14,0,1006
2858,04/30/2026 20:47:30,2750,1028,931.36,93.136,1006
2859,04/30/2026 21:11:38,2751,1282,761.86,0,1002
2860,04/30/2026 21:41:03,1080,1208,422.88,0,1006
2861,04/30/2026 22:11:06,2752,1028,931.36,0,1004
2862,05-01-2026,2753,1392,761.86,0,1983
2863,05-01-2026,2753,1392,761.86,0,1983
2864,05-01-2026,2754,1392,761.86,0,1983
2865,05-01-2026,2755,1353,1016.1,0,1983
2866,05-01-2026,2756,1401,3134.75,0,1983
2867,05-01-2026,2757,1391,761.86,0,1983
2868,05-01-2026,2758,1110,253.39,0,1983
2869,05-01-2026,2759,1110,253.39,0,1983
2870,05-01-2026,2760,1392,761.86,0,1006
2871,05-01-2026,2761,1391,761.86,0,1006
2872,05-01-2026,2762,1392,761.86,0,1006
2873,05-01-2026,2763,1378,2117.8,0,1006
2874,05-01-2026,2764,1391,761.86,0,1964
2875,05-01-2026,2765,1050,1100.85,0,1006
2876,05-01-2026,2766,1392,761.86,0,1006
2877,05-01-2026,2767,1008,507.63,0,1006
2878,05-01-2026,2768,1064,1355.08,0,1006
2879,05-01-2026,2769,1132,338.14,0,1006
2880,05-01-2026,2770,1391,761.86,0,1964
2881,05-01-2026,2771,1324,1270.34,0,1964
2882,05-01-2026,2772,1008,507.63,0,1964
2883,05-01-2026,2773,1102,253.39,0,1964
2884,05-01-2026,2774,1110,253.39,0,1964
2885,05-02-2026,2775,1391,761.86,0,1964
2886,05-02-2026,2776,1391,761.86,0,1964
2887,05-02-2026,2777,1110,253.39,0,1964
2888,05-02-2026,2778,1392,761.86,0,1964
2889,05-02-2026,2779,1391,761.86,0,1964
